id,name,lang,status,phase,category,category_name,tier,countries,country_count,href,revenue,est_traffic,est_revenue,priority,is_new,pro_bundle,tool_count
mini-importation,Mini-Importation Profit Calculator,en,new,NEW,small-business,Small Business & SME,T2,NG|KE|GH,3,/tools/mini-importation/,,10000,130,92,,,1
nafdac-registration,Product Registration Cost Guide Africa,en,live,LIVE,small-business,Small Business & SME,T3,ALL,1,/tools/nafdac-registration/,Freemium,1000,15,50,,,1
oee-calculator,OEE Calculator — Overall Equipment Effectiveness,en,live,LIVE,small-business,Small Business & SME,T3,ALL,1,/tools/oee-calculator/,Freemium,1000,15,50,,,1
packaging-cost,Packaging Cost Calculator Africa,en,live,LIVE,small-business,Small Business & SME,T3,ALL,1,/tools/packaging-cost/,Freemium,1000,15,50,,,1
pos-agent,POS Agent Business Calculator,en,new,NEW,small-business,Small Business & SME,T2,NG|KE|GH,3,/tools/pos-agent/,,8000,100,90,,,1
production-cost,Production Cost Calculator,en,live,LIVE,small-business,Small Business & SME,T3,ALL,1,/tools/production-cost/,Freemium,1000,15,50,,,1
quality-sampling,Quality Control Sampling Calculator,en,live,LIVE,small-business,Small Business & SME,T3,ALL,1,/tools/quality-sampling/,Freemium,1000,15,50,,,1
startup-runway,Startup Runway Calculator,en,new,NEW,small-business,Small Business & SME,T2,ALL,1,/tools/startup-runway/,,6000,80,86,,,1
tailoring-pricing,Tailoring & Sewing Pricing Calculator — Africa,en,live,LIVE,small-business,Small Business & SME,T3,ALL,1,/tools/tailoring-pricing/,Freemium,1000,15,50,,,1
tam-sam-som,TAM/SAM/SOM Market Size Calculator,en,new,NEW,small-business,Small Business & SME,T2,ALL,1,/tools/tam-sam-som/,,5000,70,82,,,1
unit-economics,Unit Economics Calculator,en,new,NEW,small-business,Small Business & SME,T2,ALL,1,/tools/unit-economics/,,4000,60,80,,,1
youtube-revenue,YouTube Revenue Estimator — African Audience,en,live,LIVE,small-business,Small Business & SME,T3,ALL,1,/tools/youtube-revenue/,Freemium,1000,15,50,,,1
afcon-predictor,AFCON Tournament Predictor — Africa Cup of Nations 2025 Bracket Simulator,en,live,LIVE,sports,Sports & Entertainment,T3,ALL,1,/tools/afcon-predictor/,Freemium,1000,15,50,,,1
betting-odds,"Football Betting Odds Calculator — Decimal, Fractional, American, African",en,live,LIVE,sports,Sports & Entertainment,T3,ALL,1,/tools/betting-odds/,Freemium,1000,15,50,,,1
fantasy-football,"Fantasy Football Points Calculator — FPL, BetKing, AFCON Fantasy",en,live,LIVE,sports,Sports & Entertainment,T3,ALL,1,/tools/fantasy-football/,Freemium,1000,15,50,,,1
telecom-airtime,Airtime to Cash Value,en,new,NEW,telecom,Telecom & Mobile,T2,ALL,1,/telecom/airtime-value/,Ads,6000,100,80,yes,,1
telecom-data-plan,Data Plan Comparator,en,live,LIVE,telecom,Telecom & Mobile,T2,ALL,1,/telecom/data-plan-compare/,Ads,12000,180,90,,,1
telecom-data-usage,Data Usage Calculator,en,live,LIVE,telecom,Telecom & Mobile,T2,ALL,1,/telecom/data-usage-calc/,Ads,9000,140,86,,,1
telecom-internet,Internet Speed vs Cost,en,new,NEW,telecom,Telecom & Mobile,T2,ALL,1,/telecom/internet-compare/,Ads,8000,130,84,yes,,1
telecom-portability,Number Portability Guide,en,new,NEW,telecom,Telecom & Mobile,T2,NG|KE|ZA|GH,4,/telecom/number-portability/,Ads,5000,80,78,yes,,1
telecom-roaming,Roaming Cost Calculator,en,live,LIVE,telecom,Telecom & Mobile,T2,ALL,1,/telecom/roaming-cost/,Ads,8000,130,85,,,1
telecom-sim-reg,SIM Registration Checker,en,new,NEW,telecom,Telecom & Mobile,T2,ALL,1,/telecom/sim-registration/,Ads,6000,90,79,yes,,1
telecom-starlink,Starlink vs Local ISP,en,new,NEW,telecom,Telecom & Mobile,T2,ALL,1,/telecom/starlink-compare/,Ads,10000,160,88,yes,,1
telecom-tv,DStv/GOtv Comparator,en,new,NEW,telecom,Telecom & Mobile,T2,ALL,1,/telecom/tv-compare/,Ads,7000,110,82,yes,,1
telecom-ussd,USSD Code Directory,en,live,LIVE,telecom,Telecom & Mobile,T2,ALL,1,/telecom/ussd-directory/,Ads,15000,200,92,,,1
afcfta-tracker,AfCFTA Tariff Tracker,en,live,LIVE,trade,Trade & Import,T2,ALL,1,/tools/afcfta-tracker/,,6000,,85,,,1
bol-generator,Bill of Lading Template,en,new,NEW,trade,Trade & Import,T3,ALL,1,/tools/bol-generator/,,2000,,71,,,1
commodity-tracker,Commodity Trade Tracker,en,new,NEW,trade,Trade & Import,T2,NG|KE|ZA|GH|EG|ET|TZ|CI,8,/tools/commodity-tracker/,,4000,,76,,,1
coo-generator,Certificate of Origin Generator,en,live,LIVE,trade,Trade & Import,T2,ALL,1,/tools/coo-generator/,,3500,,77,,,1
cross-border-data,Cross-Border Data Transfer Checklist — Africa 2024,en,live,LIVE,trade,Trade & Import,T3,ALL,1,/tools/cross-border-data/,Freemium,1000,15,50,,,1
customs-time,Customs Clearance Time Estimator Africa,en,live,LIVE,trade,Trade & Import,T3,ALL,1,/tools/customs-time/,Freemium,1000,15,50,,,1
demurrage-calculator,Port Demurrage Calculator,en,live,LIVE,trade,Trade & Import,T2,NG|KE|ZA|GH|EG|TZ|CI|CM|MA|TN|MZ|SN|DJ,13,/tools/demurrage-calculator/,,2800,,74,,,1
eac-cet,EAC Common External Tariff,en,new,NEW,trade,Trade & Import,T2,KE|TZ|UG|RW|BI|SS|CD,7,/tools/eac-cet/,,2500,,73,,,1
ecowas-levy,ECOWAS Trade Levy Calculator,en,new,NEW,trade,Trade & Import,T2,NG|GH|CI|SN|BJ|BF|GM|GN|GW|LR|ML|NE|SL|TG,14,/tools/ecowas-levy/,,2500,,72,,,1
export-docs-trade,Export Documentation Checklist,en,live,LIVE,trade,Trade & Import,T2,NG|KE|ZA|GH|EG|ET|TZ|CI|SN|CM|MA|TN|AO|ZM|ZW|RW|UG,17,/tools/export-docs/,,4500,,79,,,1
fx-import-impact,FX Import Cost Impact,en,live,LIVE,trade,Trade & Import,T2,NG|KE|ZA|GH|EG|ET|TZ|CI|SN|CM|MA|TN|AO|ZM|ZW,15,/tools/fx-import-impact/,,3500,,78,,,1
hs-code-lookup,HS Code Lookup,en,live,LIVE,trade,Trade & Import,T1,ALL,1,/tools/hs-code-lookup,Ad-supported,700,,63,,,1
incoterms-calculator,Incoterms 2020 Calculator,en,live,LIVE,trade,Trade & Import,T2,ALL,1,/tools/incoterms-calculator/,,5000,,81,,,1
landed-cost,Landed Cost Calculator,en,live,LIVE,trade,Trade & Import,T2,NG|KE|ZA|GH|EG|ET|TZ|CI|SN|CM|MA|TN|AO|ZM|ZW,15,/tools/landed-cost/,,5000,,83,,,1
lc-calculator,LC Fee Calculator,en,live,LIVE,trade,Trade & Import,T2,NG|KE|ZA|GH|EG|ET|TZ|CI|SN|CM|MA|TN|AO|ZM|ZW,15,/tools/lc-calculator/,,3000,,76,,,1
packing-list,Packing List Generator,en,new,NEW,trade,Trade & Import,T3,ALL,1,/tools/packing-list/,,2500,,74,,,1
payment-comparator,B2B Payment Fee Comparator,en,new,NEW,trade,Trade & Import,T2,NG|KE|ZA|GH|EG|TZ|CI|SN|CM,9,/tools/payment-comparator/,,3500,,77,,,1
proforma-invoice,Proforma Invoice Generator,en,new,NEW,trade,Trade & Import,T2,ALL,1,/tools/proforma-invoice/,,3000,,78,,,1
sadc-roo,SADC Rules of Origin Checker,en,new,NEW,trade,Trade & Import,T2,ZA|BW|LS|NA|SZ|MZ|ZM|ZW|MW|TZ|AO|CD|MG|MU,14,/tools/sadc-roo/,,2000,,70,,,1
shipping-estimator,Shipping Cost Estimator,en,live,LIVE,trade,Trade & Import,T2,ALL,1,/tools/shipping-estimator/,,4000,,80,,,1
shipping-weight,Shipping Weight / Volumetric Weight Calculator,en,live,LIVE,trade,Trade & Import,T3,ALL,1,/tools/shipping-weight/,Freemium,1000,15,50,,,1
trade-finance-comparator,Trade Finance Cost Comparator,en,new,NEW,trade,Trade & Import,T2,NG|KE|ZA|GH,4,/tools/trade-finance-comparator/,,3000,,75,,,1
boda-income,Boda-Boda/Okada Income Calc,en,live,LIVE,transport,Transport & Logistics,T2,KE|UG|TZ|NG|GH,5,/tools/boda-income/,Ads,8000,120,85,,,1
car-import-cost,African Car Landed Cost Calculator,en,live,LIVE,transport,Transport & Logistics,T1,NG|KE|GH|UG|ZM|TZ,6,/tools/car-import-cost/,Leads,18000,320,96,,,1
car-loan-vs-cash,Car Loan vs Cash Purchase,en,live,LIVE,transport,Transport & Logistics,T2,ALL,1,/tools/car-loan-vs-cash/,Ads,7000,120,84,,,1
car-price-intelligence,African Car Price Directory,en,live,LIVE,transport,Transport & Logistics,T1,NG|KE|GH|UG|ZM|TZ,6,/cars/,Leads,24000,420,97,,,1
delivery-cost,Delivery Cost Estimator,en,live,LIVE,transport,Transport & Logistics,T2,ALL,1,/tools/delivery-cost/,Ads,8000,130,85,,,1
fleet-fuel,Fleet Fuel Budget Calculator Africa,en,live,LIVE,transport,Transport & Logistics,T3,ALL,1,/tools/fleet-fuel/,Freemium,1000,15,50,,,1
last-mile-delivery,Last-Mile Delivery Cost Optimizer Africa,en,live,LIVE,transport,Transport & Logistics,T3,ALL,1,/tools/last-mile-delivery/,Freemium,1000,15,50,,,1
matatu-fare,Matatu/Danfo Route Fare Calc,en,live,LIVE,transport,Transport & Logistics,T2,KE|NG|GH,3,/tools/matatu-fare/,Ads,9000,130,86,,,1
parking-fee,"Parking Fee Calculator Africa — Lagos, Nairobi, Accra",en,live,LIVE,transport,Transport & Logistics,T3,ALL,1,/tools/parking-fee/,Freemium,1000,15,50,,,1
ride-fare,Ride-Hailing Fare Estimator,en,live,LIVE,transport,Transport & Logistics,T2,ALL,1,/tools/ride-fare/,Ads,12000,170,90,,,1
roadworthiness,Roadworthiness Checklist,en,live,LIVE,transport,Transport & Logistics,T2,ALL,1,/tools/roadworthiness/,Ads,5000,80,79,,,1
route-cost,Logistics Route Cost Comparator Africa,en,live,LIVE,transport,Transport & Logistics,T3,ALL,1,/tools/route-cost/,Freemium,1000,15,50,,,1
toll-calc,"Toll Fee Calculator Africa — Lagos, Johannesburg, Accra Routes",en,live,LIVE,transport,Transport & Logistics,T3,ALL,1,/tools/toll-calc/,Freemium,1000,15,50,,,1
truck-load,Truck Load Optimizer Africa,en,live,LIVE,transport,Transport & Logistics,T3,ALL,1,/tools/truck-load/,Freemium,1000,15,50,,,1
vehicle-depreciation,Vehicle Depreciation Calculator,en,new,NEW,transport,Transport & Logistics,T2,ALL,1,/tools/vehicle-depreciation/,Ads,6000,100,80,yes,,1
vehicle-import-duty,Vehicle Import Duty Calculator,en,live,LIVE,transport,Transport & Logistics,T2,ALL,1,/tools/vehicle-import-duty/,Ads,10000,160,89,,,1
vehicle-operating-cost,Vehicle Operating Cost Calculator Africa,en,live,LIVE,transport,Transport & Logistics,T3,ALL,1,/tools/vehicle-operating-cost/,Freemium,1000,15,50,,,1
vehicle-registration,Vehicle Import Checklist,en,live,LIVE,transport,Transport & Logistics,T2,ALL,1,/tools/vehicle-registration/,Ads,6000,100,81,,,1
vehicle-tracker-roi,Vehicle Tracker ROI Calculator — Africa,en,live,LIVE,transport,Transport & Logistics,T3,ALL,1,/tools/vehicle-tracker-roi/,Freemium,1000,15,50,,,1
africa-flight,Africa Domestic Flight Price Tracker,en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/africa-flight/,Freemium,1000,15,50,,,1
airbnb-vs-hotel,"Airbnb vs Hotel Comparator Africa — Lagos, Nairobi, Cape Town",en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/airbnb-vs-hotel/,Freemium,1000,15,50,,,1
airport-transfer,"Airport Transfer Cost Comparator — Lagos, Nairobi, Accra, Johannesburg",en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/airport-transfer/,Freemium,1000,15,50,,,1
beach-holiday-budget,"African Beach Holiday Budget Planner — Zanzibar, Seychelles, Diani",en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/beach-holiday-budget/,Freemium,1000,15,50,,,1
festival-travel-budget,African Festival & Event Travel Budget Calculator,en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/festival-travel-budget/,Freemium,1000,15,50,,,1
hotel-star-guide,"Hotel Star Rating Price Guide Africa — Lagos, Nairobi, Accra",en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/hotel-star-guide/,Freemium,1000,15,50,,,1
safari-cost,African Safari Cost Calculator — Budget to Luxury,en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/safari-cost/,Freemium,1000,15,50,,,1
travel-packing-list,"Travel Packing List Generator for Africa — Safari, Beach, Business",en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/travel-packing-list/,Freemium,1000,15,50,,,1
travel-vaccination-cost,Travel Vaccination Cost & Schedule for Africa,en,live,LIVE,travel-tourism,Travel & Tourism,T3,ALL,1,/tools/travel-vaccination-cost/,Freemium,1000,15,50,,,1
generateur-cv-fr,Créateur de CV Africain,fr,live,LIVE,document-pdf,Document & PDF,T1,ALL,1,/fr/tools/generateur-cv,Premium PDF,1500,,69,,,1
bi-tva-fr,Calculateur TVA — Burundi,fr,live,LIVE,ecommerce,VAT & Business Tax,T2,BI,1,/fr/burundi/bi-vat,Freemium,400,,50,,,1
cf-tva-fr,Calculateur TVA — Centrafrique,fr,live,LIVE,ecommerce,VAT & Business Tax,T2,CF,1,/fr/car/cf-vat,Freemium,300,,45,,,1
cv-tva-fr,Calculateur TVA — Cap-Vert,fr,live,LIVE,ecommerce,VAT & Business Tax,T2,CV,1,/fr/cape-verde/cv-vat,Freemium,350,,48,,,1
gq-tva-fr,Calculateur TVA — Guinée Équatoriale,fr,live,LIVE,ecommerce,VAT & Business Tax,T2,GQ,1,/fr/eq-guinea/gq-vat,Freemium,200,,42,,,1
bf-paye-fr,Calculateur Salaire Net — Burkina Faso,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,BF,1,/fr/burkina-faso/calculateur-salaire-net,Premium PDF,800,,60,,,1
bf-tva-fr,Calculateur TVA — Burkina Faso,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,BF,1,/fr/burkina-faso/calculateur-tva,,,,55,,,1
bi-paye-fr,Calculateur Salaire Net — Burundi,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,BI,1,/fr/burundi/calculateur-salaire-net,Premium PDF,400,,55,,,1
bj-paye-fr,Calculateur Salaire Net — Bénin,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,BJ,1,/fr/benin/calculateur-salaire-net,Premium PDF,600,,58,,,1
calculateur-tva-fr,Calculateur TVA Panafricain,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/fr/tools/calculateur-tva,Premium PDF,2000,,72,,,1
cd-paye-fr,Calculateur Salaire Net — RDC,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,CD,1,/fr/rdc/calculateur-salaire-net,Premium PDF,2500,,79,,,1
cd-tva-fr,Calculateur TVA — RDC,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,CD,1,/fr/rdc/calculateur-tva,,,,60,,,1
cf-paye-fr,Calculateur Salaire Net — Centrafrique,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,CF,1,/fr/centrafrique/calculateur-salaire-net,Premium PDF,300,,52,,,1
cg-paye-fr,Calculateur Salaire Net — Congo,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,CG,1,/fr/congo/calculateur-salaire-net,Premium PDF,600,,62,,,1
cg-tva-fr,Calculateur TVA — Congo,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,CG,1,/fr/congo/calculateur-tva,,,,55,,,1
ci-paye-fr,Calculateur Salaire Net — Côte d'Ivoire,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,CI,1,/fr/cote-divoire/calculateur-salaire-net,Premium PDF,2000,,78,,,1
ci-tva-fr,Calculateur TVA — Côte d'Ivoire,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,CI,1,/fr/cote-divoire/calculateur-tva,,,,60,,,1
cm-paye-fr,Calculateur Salaire Net — Cameroun,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,CM,1,/fr/cameroun/calculateur-salaire-net,Premium PDF,1500,,76,,,1
cm-tva-fr,Calculateur TVA — Cameroun,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,CM,1,/fr/cameroun/calculateur-tva,,,,58,,,1
convertisseur-devises-fr,Convertisseur de Devises Africaines,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/fr/tools/convertisseur-devises,Premium PDF,2500,,75,,,1
cv-paye-fr,Calculateur Salaire Net — Cap-Vert,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,CV,1,/fr/cape-verde/cv-paye,Premium PDF,400,,52,,,1
dj-paye-fr,Calculateur Salaire Net — Djibouti,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,DJ,1,/fr/djibouti/calculateur-salaire-net,Premium PDF,300,,52,,,1
droits-douane-fr,Calculateur Droits de Douane,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/fr/tools/droits-douane,Premium PDF,1200,,68,,,1
dz-paye-fr,Calculateur Salaire Net — Algérie,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,DZ,1,/fr/algerie/calculateur-salaire-net,Premium PDF,2500,,80,,,1
dz-tva-fr,Calculateur TVA — Algérie,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,DZ,1,/fr/algerie/calculateur-tva,,,,60,,,1
frais-mobile-money-fr,Comparateur Frais Mobile Money,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/fr/tools/frais-mobile-money,Premium PDF,1800,,71,,,1
ga-paye-fr,Calculateur Salaire Net — Gabon,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,GA,1,/fr/gabon/calculateur-salaire-net,Premium PDF,700,,63,,,1
ga-tva-fr,Calculateur TVA — Gabon,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,GA,1,/fr/gabon/calculateur-tva,,,,55,,,1
generateur-factures-fr,Générateur de Factures Africain,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/fr/tools/generateur-factures,Premium PDF,1500,,70,,,1
gn-paye-fr,Calculateur Salaire Net — Guinée,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,GN,1,/fr/guinee/calculateur-salaire-net,Premium PDF,500,,58,,,1
gn-tva-fr,Calculateur TVA — Guinée,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,GN,1,/fr/guinee/calculateur-tva,,,,52,,,1
gq-paye-fr,Calculateur Salaire Net — Guinée Équatoriale,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,GQ,1,/fr/eq-guinea/gq-paye,Premium PDF,400,,50,,,1
km-paye-fr,Calculateur Salaire Net — Comores,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,KM,1,/fr/comores/calculateur-salaire-net,Premium PDF,300,,52,,,1
ma-paye-fr,Calculateur Salaire Net — Maroc,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,MA,1,/fr/maroc/calculateur-salaire-net,Premium PDF,3000,,83,,,1
ma-tva-fr,Calculateur TVA — Maroc,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,MA,1,/fr/maroc/calculateur-tva,,,,62,,,1
mg-paye-fr,Calculateur Salaire Net — Madagascar,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,MG,1,/fr/madagascar/calculateur-salaire-net,Premium PDF,800,,60,,,1
ml-paye-fr,Calculateur Salaire Net — Mali,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,ML,1,/fr/mali/calculateur-salaire-net,Premium PDF,800,,60,,,1
ml-tva-fr,Calculateur TVA — Mali,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,ML,1,/fr/mali/calculateur-tva,,,,55,,,1
mr-paye-fr,Calculateur Salaire Net — Mauritanie,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,MR,1,/fr/mauritanie/calculateur-salaire-net,Premium PDF,400,,55,,,1
ne-paye-fr,Calculateur Salaire Net — Niger,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,NE,1,/fr/niger/calculateur-salaire-net,Premium PDF,500,,57,,,1
ne-tva-fr,Calculateur TVA — Niger,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,NE,1,/fr/niger/calculateur-tva,,,,52,,,1
sn-paye-fr,Calculateur Salaire Net — Sénégal,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,SN,1,/fr/senegal/calculateur-salaire-net,Premium PDF,1800,,75,,,1
sn-tva-fr,Calculateur TVA — Sénégal,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,SN,1,/fr/senegal/calculateur-tva,,,,58,,,1
sn-vs-ci-fr,Sénégal vs Côte d'Ivoire — Comparaison Impôts 2026,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,SN|CI,2,/fr/comparer/senegal-vs-cote-divoire-impots,Freemium,800,,65,,,1
td-paye-fr,Calculateur Salaire Net — Tchad,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,TD,1,/fr/tchad/calculateur-salaire-net,Premium PDF,500,,57,,,1
tg-paye-fr,Calculateur Salaire Net — Togo,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,TG,1,/fr/togo/calculateur-salaire-net,Premium PDF,500,,58,,,1
tg-tva-fr,Calculateur TVA — Togo,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,TG,1,/fr/togo/calculateur-tva,,,,52,,,1
tn-paye-fr,Calculateur Salaire Net — Tunisie,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,TN,1,/fr/tunisie/calculateur-salaire-net,Premium PDF,2000,,77,,,1
tn-tva-fr,Calculateur TVA — Tunisie,fr,live,LIVE,financial,"Salary, Tax & Crypto",T2,TN,1,/fr/tunisie/calculateur-tva,,,,58,,,1
transfert-argent-fr,Comparateur Transfert d'Argent,fr,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/fr/tools/transfert-argent,Premium PDF,2200,,73,,,1
bi-paye-sw,Kikokotoo cha Kodi ya Mshahara — Burundi,sw,live,LIVE,financial,"Salary, Tax & Crypto",T1,BI,1,/sw/burundi/kikokotoo-kodi-mshahara,Premium PDF,500,,62,,,1
