route,relPath,family,issue,evidence,fixCandidates
"/sw/data-na-tija/","sw/data-na-tija/index.html","sw/data-na-tija","tap_targets_below_44","sw/data-na-tija/index.html: .sw-data-actions a,.sw-data-group a is likely about 37.2px tall. | sw/data-na-tija/index.html: .sw-data-cross a is likely about 35.2px tall.","sw/data-na-tija/index.html | shared 44px tap target pattern"
"/sw/dini-na-utamaduni/","sw/dini-na-utamaduni/index.html","sw/dini-na-utamaduni","tap_targets_below_44","sw/dini-na-utamaduni/index.html: .sw-rc-links a is likely about 36.9px tall. | sw/dini-na-utamaduni/index.html: .sw-rc-bridge a is likely about 32.1px tall.","sw/dini-na-utamaduni/index.html | shared 44px tap target pattern"
"/sw/hali-ya-hewa-na-mazingira/","sw/hali-ya-hewa-na-mazingira/index.html","sw/hali-ya-hewa-na-mazingira","tap_targets_below_44","sw/hali-ya-hewa-na-mazingira/index.html: .sw-ec-links a is likely about 36.9px tall. | sw/hali-ya-hewa-na-mazingira/index.html: .sw-ec-bridge a is likely about 32.1px tall.","sw/hali-ya-hewa-na-mazingira/index.html | shared 44px tap target pattern"
"/sw/","sw/index.html","sw/index.html","sub16_form_controls","assets/css/homepage.css: .pill sets control text to 12.5px. | assets/css/homepage.css: .pill sets control text to 11.5px.","assets/css/homepage.css | shared mobile form sizing pattern"
"/sw/","sw/index.html","sw/index.html","late_multicolumn_collapse","assets/css/homepage.css: .hero-stats-inner keeps 2 columns until no collapse rule.","assets/css/homepage.css | shared early-collapse layout pattern"
"/sw/lugha-na-tafsiri/","sw/lugha-na-tafsiri/index.html","sw/lugha-na-tafsiri","tap_targets_below_44","sw/lugha-na-tafsiri/index.html: .sw-lang-actions a,.sw-lang-bridge a is likely about 36.9px tall.","sw/lugha-na-tafsiri/index.html | shared 44px tap target pattern"
"/sw/mawasiliano-na-mtandao/","sw/mawasiliano-na-mtandao/index.html","sw/mawasiliano-na-mtandao","tap_targets_below_44","sw/mawasiliano-na-mtandao/index.html: .swtel-links a,.swtel-bridge a is likely about 36.9px tall.","sw/mawasiliano-na-mtandao/index.html | shared 44px tap target pattern"
"/sw/nishati-na-huduma/","sw/nishati-na-huduma/index.html","sw/nishati-na-huduma","tap_targets_below_44","sw/nishati-na-huduma/index.html: .sw-links a is likely about 43.2px tall.","sw/nishati-na-huduma/index.html | shared 44px tap target pattern"
"/sw/nishati-na-huduma/","sw/nishati-na-huduma/index.html","sw/nishati-na-huduma","late_multicolumn_collapse","sw/nishati-na-huduma/index.html: .sw-grid keeps 2 columns until 640px. | sw/nishati-na-huduma/index.html: .sw-metrics keeps 3 columns until 640px. | sw/nishati-na-huduma/index.html: .sw-links keeps 2 columns until 640px.","sw/nishati-na-huduma/index.html | shared early-collapse layout pattern"
"/sw/ujenzi-na-uhandisi/","sw/ujenzi-na-uhandisi/index.html","sw/ujenzi-na-uhandisi","tap_targets_below_44","sw/ujenzi-na-uhandisi/index.html: .swbuild-links a,.swbuild-bridge a is likely about 36.9px tall.","sw/ujenzi-na-uhandisi/index.html | shared 44px tap target pattern"
"/sw/wasiliana/","sw/wasiliana/index.html","sw/wasiliana","sub16_form_controls","sw/wasiliana/index.html: .form-card-sub sets control text to 13.1px.","sw/wasiliana/index.html | shared mobile form sizing pattern"
"/sw/zana-za-developer/","sw/zana-za-developer/index.html","sw/zana-za-developer","sub16_form_controls","sw/zana-za-developer/index.html: .pill sets control text to 12.2px.","sw/zana-za-developer/index.html | shared mobile form sizing pattern"
"/sw/zana/barua-ombi/","sw/zana/barua-ombi/index.html","sw/zana","late_multicolumn_collapse","sw/zana/barua-ombi/index.html: .bl-wrap keeps 2 columns until 720px. | sw/zana/barua-ombi/index.html: .bl-row keeps 2 columns until 480px.","sw/zana/barua-ombi/index.html | shared early-collapse layout pattern"
"/sw/zana/bei-mafuta/","sw/zana/bei-mafuta/index.html","sw/zana","late_multicolumn_collapse","sw/zana/bei-mafuta/index.html: .form-3col keeps 3 columns until 600px.","sw/zana/bei-mafuta/index.html | shared early-collapse layout pattern"
"/sw/zana/faida-kupangisha/","sw/zana/faida-kupangisha/index.html","sw/zana","late_multicolumn_collapse","sw/zana/faida-kupangisha/index.html: .yield-display keeps 2 columns until 640px.","sw/zana/faida-kupangisha/index.html | shared early-collapse layout pattern"
"/sw/zana/kichwa-na-kijachini-pdf/","sw/zana/kichwa-na-kijachini-pdf/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kichwa-na-kijachini-pdf/index.html: .feature-grid keeps 3 columns until 720px.","sw/zana/kichwa-na-kijachini-pdf/index.html | shared early-collapse layout pattern"
"/sw/zana/kifuatiliaji-alama/","sw/zana/kifuatiliaji-alama/index.html","sw/zana","sub16_form_controls","sw/zana/kifuatiliaji-alama/index.html: .form-group select,.form-group input sets control text to 15.2px. | sw/zana/kifuatiliaji-alama/index.html: .btn sets control text to 14.4px. | sw/zana/kifuatiliaji-alama/index.html: .btn-danger sets control text to 12.8px. | sw/zana/kifuatiliaji-alama/index.html: .course-row input,.course-row select sets control text to 13.6px.","sw/zana/kifuatiliaji-alama/index.html | shared mobile form sizing pattern"
"/sw/zana/kifuatiliaji-alama/","sw/zana/kifuatiliaji-alama/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kifuatiliaji-alama/index.html: .form-grid keeps 2 columns until 600px.","sw/zana/kifuatiliaji-alama/index.html | shared early-collapse layout pattern"
"/sw/zana/kikokotoo-likizo/","sw/zana/kikokotoo-likizo/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kikokotoo-likizo/index.html: .leave-summary keeps 2 columns until 600px. | sw/zana/kikokotoo-likizo/index.html: .leave-grid keeps 2 columns until 600px. | sw/zana/kikokotoo-likizo/index.html: .lc-date-row keeps 3 columns until 600px.","sw/zana/kikokotoo-likizo/index.html | shared early-collapse layout pattern"
"/sw/zana/kikokotoo-uhamishaji/","sw/zana/kikokotoo-uhamishaji/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kikokotoo-uhamishaji/index.html: .cost-cards keeps 2 columns until 500px.","sw/zana/kikokotoo-uhamishaji/index.html | shared early-collapse layout pattern"
"/sw/zana/kilinganisha-tv-na-streaming/","sw/zana/kilinganisha-tv-na-streaming/index.html","sw/zana","horizontal_overflow_risk","sw/zana/kilinganisha-tv-na-streaming/index.html: table sets min-width to 600px.","sw/zana/kilinganisha-tv-na-streaming/index.html | shared overflow guard pattern"
"/sw/zana/kizalishaji-htaccess/","sw/zana/kizalishaji-htaccess/index.html","sw/zana","sub16_form_controls","sw/zana/kizalishaji-htaccess/index.html: .toggle-desc sets control text to 11.2px.","sw/zana/kizalishaji-htaccess/index.html | shared mobile form sizing pattern"
"/sw/zana/kuficha-taarifa-pdf/","sw/zana/kuficha-taarifa-pdf/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kuficha-taarifa-pdf/index.html: .feature-grid keeps 3 columns until 640px.","sw/zana/kuficha-taarifa-pdf/index.html | shared early-collapse layout pattern"
"/sw/zana/kujaza-fomu-pdf/","sw/zana/kujaza-fomu-pdf/index.html","sw/zana","sub16_form_controls","sw/zana/kujaza-fomu-pdf/index.html: .field-type-badge sets control text to 9.6px.","sw/zana/kujaza-fomu-pdf/index.html | shared mobile form sizing pattern"
"/sw/zana/kulinda-pdf-kwa-nenosiri/","sw/zana/kulinda-pdf-kwa-nenosiri/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kulinda-pdf-kwa-nenosiri/index.html: .strength-meter keeps 5 columns until no collapse rule.","sw/zana/kulinda-pdf-kwa-nenosiri/index.html | shared early-collapse layout pattern"
"/sw/zana/kulinganisha-hosting/","sw/zana/kulinganisha-hosting/index.html","sw/zana","horizontal_overflow_risk","sw/zana/kulinganisha-hosting/index.html: table sets min-width to 980px.","sw/zana/kulinganisha-hosting/index.html | shared overflow guard pattern"
"/sw/zana/kusaini-pdf/","sw/zana/kusaini-pdf/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kusaini-pdf/index.html: .canvas-actions keeps 3 columns until no collapse rule. | sw/zana/kusaini-pdf/index.html: .color-buttons keeps 3 columns until no collapse rule. | sw/zana/kusaini-pdf/index.html: .width-buttons keeps 3 columns until no collapse rule. | sw/zana/kusaini-pdf/index.html: .placement-options keeps 2 columns until no collapse rule.","sw/zana/kusaini-pdf/index.html | shared early-collapse layout pattern"
"/sw/zana/kusimba-url/","sw/zana/kusimba-url/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kusimba-url/index.html: .query-head,.query-row keeps 3 columns until 560px.","sw/zana/kusimba-url/index.html | shared early-collapse layout pattern"
"/sw/zana/kutafsiri-pdf/","sw/zana/kutafsiri-pdf/index.html","sw/zana","late_multicolumn_collapse","sw/zana/kutafsiri-pdf/index.html: .brief-grid keeps 4 columns until 640px. | sw/zana/kutafsiri-pdf/index.html: .translation-options keeps 2 columns until 640px. | sw/zana/kutafsiri-pdf/index.html: .preview-panels keeps 2 columns until 640px.","sw/zana/kutafsiri-pdf/index.html | shared early-collapse layout pattern"
"/sw/zana/mjenzi-mtiririko-ussd/","sw/zana/mjenzi-mtiririko-ussd/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mjenzi-mtiririko-ussd/index.html: .metric-row keeps 4 columns until 680px.","sw/zana/mjenzi-mtiririko-ussd/index.html | shared early-collapse layout pattern"
"/sw/zana/mpango-masomo/","sw/zana/mpango-masomo/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mpango-masomo/index.html: .sp-prefs keeps 2 columns until 600px.","sw/zana/mpango-masomo/index.html | shared early-collapse layout pattern"
"/sw/zana/mpango-wa-kustaafu-mapema/","sw/zana/mpango-wa-kustaafu-mapema/index.html","sw/zana","sub16_form_controls","sw/zana/mpango-wa-kustaafu-mapema/index.html: .input-prefix sets control text to 12.5px. | sw/zana/mpango-wa-kustaafu-mapema/index.html: .input-suffix sets control text to 12.5px.","sw/zana/mpango-wa-kustaafu-mapema/index.html | shared mobile form sizing pattern"
"/sw/zana/mpango-wa-kustaafu-mapema/","sw/zana/mpango-wa-kustaafu-mapema/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mpango-wa-kustaafu-mapema/index.html: .inv-item keeps 3 columns until 480px.","sw/zana/mpango-wa-kustaafu-mapema/index.html | shared early-collapse layout pattern"
"/sw/zana/mtafsiri-wa-kiamhari/","sw/zana/mtafsiri-wa-kiamhari/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mtafsiri-wa-kiamhari/index.html: .phrase keeps 3 columns until 600px.","sw/zana/mtafsiri-wa-kiamhari/index.html | shared early-collapse layout pattern"
"/sw/zana/mtafsiri-wa-kifaransa-afrika/","sw/zana/mtafsiri-wa-kifaransa-afrika/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mtafsiri-wa-kifaransa-afrika/index.html: .phrase keeps 3 columns until 600px.","sw/zana/mtafsiri-wa-kifaransa-afrika/index.html | shared early-collapse layout pattern"
"/sw/zana/mtafsiri-wa-kihausa/","sw/zana/mtafsiri-wa-kihausa/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mtafsiri-wa-kihausa/index.html: .phrase keeps 3 columns until 600px.","sw/zana/mtafsiri-wa-kihausa/index.html | shared early-collapse layout pattern"
"/sw/zana/mtafsiri-wa-kiigbo/","sw/zana/mtafsiri-wa-kiigbo/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mtafsiri-wa-kiigbo/index.html: .phrase keeps 3 columns until 600px.","sw/zana/mtafsiri-wa-kiigbo/index.html | shared early-collapse layout pattern"
"/sw/zana/mtafsiri-wa-kiswahili/","sw/zana/mtafsiri-wa-kiswahili/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mtafsiri-wa-kiswahili/index.html: .phrase keeps 3 columns until 600px.","sw/zana/mtafsiri-wa-kiswahili/index.html | shared early-collapse layout pattern"
"/sw/zana/mtafsiri-wa-kiyoruba/","sw/zana/mtafsiri-wa-kiyoruba/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mtafsiri-wa-kiyoruba/index.html: .phrase keeps 3 columns until 600px.","sw/zana/mtafsiri-wa-kiyoruba/index.html | shared early-collapse layout pattern"
"/sw/zana/mtafsiri-wa-kizulu/","sw/zana/mtafsiri-wa-kizulu/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mtafsiri-wa-kizulu/index.html: .phrase keeps 3 columns until 600px.","sw/zana/mtafsiri-wa-kizulu/index.html | shared early-collapse layout pattern"
"/sw/zana/mtafsiri-wa-pidgin-ya-nigeria/","sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html","sw/zana","sub16_form_controls","sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html: .tab sets control text to 13.1px. | sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html: .translate-wrap textarea sets control text to 15.2px. | sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html: .search-box input sets control text to 15.2px.","sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html | shared mobile form sizing pattern"
"/sw/zana/mtafsiri-wa-pidgin-ya-nigeria/","sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html","sw/zana","late_multicolumn_collapse","sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html: .translate-wrap keeps 3 columns until 640px. | sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html: .phrase keeps 3 columns until 600px.","sw/zana/mtafsiri-wa-pidgin-ya-nigeria/index.html | shared early-collapse layout pattern"
"/sw/zana/nafasi-pdf/","sw/zana/nafasi-pdf/index.html","sw/zana","late_multicolumn_collapse","sw/zana/nafasi-pdf/index.html: .pn-positions keeps 3 columns until no collapse rule.","sw/zana/nafasi-pdf/index.html | shared early-collapse layout pattern"
